"Sex","Month","Sub_occupation","Employment_status","Count","Main_occupation"
"Males",2014 May,"Farm, Forestry and Garden Workers","Part time",25.39857469,"Labourers"
"Males",2014 May,"Farmers and Farm Managers","Full time",118.13181236,"Managers"
"Males",2014 May,"Farmers and Farm Managers","Part time",16.61851415,"Managers"
"Males",2014 May,"Food Preparation Assistants","Full time",11.33150252,"Labourers"
"Males",2014 May,"Food Preparation Assistants","Part time",69.15834879,"Labourers"
"Males",2014 May,"Food Trades Workers","Full time",85.94266931,"Technicians and Trades Workers"
"Males",2014 May,"Food Trades Workers","Part time",20.73683823,"Technicians and Trades Workers"
"Males",2014 May,"General Clerical Workers","Full time",27.41193486,"Clerical and Administrative Workers"
"Males",2014 May,"General Clerical Workers","Part time",12.54464616,"Clerical and Administrative Workers"
"Males",2014 May,"Health Professionals","Full time",133.06656214,"Professionals"
"Males",2014 May,"Health Professionals","Part time",23.61744726,"Professionals"
"Males",2014 May,"Health and Welfare Support Workers","Full time",27.65136731,"Community and Personal Service Workers"
"Males",2014 May,"Health and Welfare Support Workers","Part time",6.75965576,"Community and Personal Service Workers"
"Males",2014 May,"Hospitality Workers","Full time",27.96788869,"Community and Personal Service Workers"
"Males",2014 May,"Hospitality Workers","Part time",47.80027587,"Community and Personal Service Workers"
"Males",2014 May,"Hospitality, Retail and Service Managers","Full time",237.65013431,"Managers"
"Males",2014 May,"Hospitality, Retail and Service Managers","Part time",23.74507436,"Managers"
"Males",2014 May,"ICT Professionals","Full time",179.95719197,"Professionals"
"Males",2014 May,"ICT Professionals","Part time",12.30834046,"Professionals"
"Males",2014 May,"Inquiry Clerks and Receptionists","Full time",39.32957852,"Clerical and Administrative Workers"
"Males",2014 May,"Inquiry Clerks and Receptionists","Part time",10.70246551,"Clerical and Administrative Workers"
"Males",2014 May,"Labourers nfd","Full time",9.32021033,"Labourers"
"Males",2014 May,"Labourers nfd","Part time",4.39003212,"Labourers"
"Males",2014 May,"Legal, Social and Welfare Professionals","Full time",68.12682584,"Professionals"
"Males",2014 May,"Legal, Social and Welfare Professionals","Part time",10.40832733,"Professionals"
"Males",2014 May,"Machine and Stationary Plant Operators","Full time",141.11961321,"Machinery Operators and Drivers"
"Males",2014 May,"Machine and Stationary Plant Operators","Part time",3.73641424,"Machinery Operators and Drivers"
"Males",2014 May,"Machinery Operators and Drivers nfd","Full time",3.00765941,"Machinery Operators and Drivers"
"Males",2014 May,"Machinery Operators and Drivers nfd","Part time",0,"Machinery Operators and Drivers"
"Males",2014 May,"Managers nfd","Full time",32.24965439,"Managers"
"Males",2014 May,"Managers nfd","Part time",1.90277785,"Managers"
"Males",2014 May,"Mobile Plant Operators","Full time",124.45627803,"Machinery Operators and Drivers"
"Males",2014 May,"Mobile Plant Operators","Part time",13.81523919,"Machinery Operators and Drivers"
"Males",2014 May,"Numerical Clerks","Full time",65.90887873,"Clerical and Administrative Workers"
"Males",2014 May,"Numerical Clerks","Part time",12.82227248,"Clerical and Administrative Workers"
"Males",2014 May,"Office Managers and Program Administrators","Full time",78.84688845,"Clerical and Administrative Workers"
"Males",2014 May,"Office Managers and Program Administrators","Part time",6.37281435,"Clerical and Administrative Workers"
"Males",2014 May,"Other Clerical and Administrative Workers","Full time",98.82440856,"Sales Workers"
"Males",2014 May,"Other Clerical and Administrative Workers","Part time",9.12543762,"Sales Workers"
"Males",2014 May,"Other Labourers","Full time",93.6037979,"Labourers"
"Males",2014 May,"Other Labourers","Part time",83.36863931,"Labourers"
"Males",2014 May,"Other Technicians and Trades Workers","Full time",99.73842743,"Technicians and Trades Workers"
"Males",2014 May,"Other Technicians and Trades Workers","Part time",13.62558794,"Technicians and Trades Workers"
"Males",2014 May,"Personal Assistants and Secretaries","Full time",1.27525442,"Clerical and Administrative Workers"
"Males",2014 May,"Personal Assistants and Secretaries","Part time",2.07464892,"Clerical and Administrative Workers"
"Males",2014 May,"Professionals nfd","Full time",8.92357855,"Professionals"
"Males",2014 May,"Professionals nfd","Part time",1.13501119,"Professionals"
"Males",2014 May,"Protective Service Workers","Full time",103.21768377,"Community and Personal Service Workers"
"Males",2014 May,"Protective Service Workers","Part time",17.33800973,"Community and Personal Service Workers"
"Males",2014 May,"Road and Rail Drivers","Full time",236.20402108,"Machinery Operators and Drivers"
"Males",2014 May,"Road and Rail Drivers","Part time",50.18069733,"Machinery Operators and Drivers"
"Males",2014 May,"Sales Assistants and Salespersons","Full time",137.09969579,"Sales Workers"
"Males",2014 May,"Sales Assistants and Salespersons","Part time",119.48807092,"Sales Workers"
"Males",2014 May,"Sales Representatives and Agents","Full time",97.98000351,"Sales Workers"
"Males",2014 May,"Sales Representatives and Agents","Part time",7.93061697,"Sales Workers"
"Males",2014 May,"Sales Support Workers","Full time",16.6006336,"Sales Workers"
"Males",2014 May,"Sales Support Workers","Part time",33.58586059,"Sales Workers"
"Males",2014 May,"Skilled Animal and Horticultural Workers","Full time",66.3805482,"Technicians and Trades Workers"
"Males",2014 May,"Skilled Animal and Horticultural Workers","Part time",23.69808568,"Technicians and Trades Workers"
"Males",2014 May,"Specialist Managers","Full time",434.73598283,"Managers"
"Males",2014 May,"Specialist Managers","Part time",20.61583253,"Managers"
"Males",2014 May,"Sports and Personal Service Workers","Full time",38.42316636,"Community and Personal Service Workers"
"Males",2014 May,"Sports and Personal Service Workers","Part time",33.43466991,"Community and Personal Service Workers"
"Males",2014 May,"Storepersons","Full time",81.64442273,"Machinery Operators and Drivers"
"Males",2014 May,"Storepersons","Part time",16.22525161,"Machinery Operators and Drivers"
"Males",2014 May,"Technicians and Trades Workers nfd","Full time",7.83826631,"Technicians and Trades Workers"
"Males",2014 May,"Technicians and Trades Workers nfd","Part time",0.73944803,"Technicians and Trades Workers"
"Males",2014 Aug,"Arts and Media Professionals","Full time",32.56275772,"Professionals"
"Males",2014 Aug,"Arts and Media Professionals","Part time",15.86769964,"Professionals"
"Males",2014 Aug,"Automotive and Engineering Trades Workers","Full time",346.39811732,"Technicians and Trades Workers"
"Males",2014 Aug,"Automotive and Engineering Trades Workers","Part time",24.8460181,"Technicians and Trades Workers"
"Males",2014 Aug,"Business, Human Resource and Marketing Professionals","Full time",298.69393848,"Professionals"
"Males",2014 Aug,"Business, Human Resource and Marketing Professionals","Part time",28.06528805,"Professionals"
"Males",2014 Aug,"Carers and Aides","Full time",33.04533902,"Community and Personal Service Workers"
"Males",2014 Aug,"Carers and Aides","Part time",29.97098783,"Community and Personal Service Workers"
"Males",2014 Aug,"Chief Executives, General Managers and Legislators","Full time",66.70133611,"Managers"
"Males",2014 Aug,"Chief Executives, General Managers and Legislators","Part time",4.33921762,"Managers"
"Males",2014 Aug,"Cleaners and Laundry Workers","Full time",49.39291995,"Labourers"
"Males",2014 Aug,"Cleaners and Laundry Workers","Part time",46.96759792,"Labourers"
"Males",2014 Aug,"Clerical and Administrative Workers nfd","Full time",0.3851481,"Clerical and Administrative Workers"
"Males",2014 Aug,"Clerical and Administrative Workers nfd","Part time",0,"Clerical and Administrative Workers"
"Males",2014 Aug,"Clerical and Office Support Workers","Full time",34.67620191,"Sales Workers"
"Males",2014 Aug,"Clerical and Office Support Workers","Part time",11.84663721,"Sales Workers"
"Males",2014 Aug,"Construction Trades Workers","Full time",321.67268718,"Technicians and Trades Workers"
"Males",2014 Aug,"Construction Trades Workers","Part time",34.54976247,"Technicians and Trades Workers"
"Males",2014 Aug,"Construction and Mining Labourers","Full time",137.97040321,"Labourers"
"Males",2014 Aug,"Construction and Mining Labourers","Part time",21.32457486,"Labourers"
"Males",2014 Aug,"Design, Engineering, Science and Transport Professionals","Full time",243.82715227,"Professionals"
"Males",2014 Aug,"Design, Engineering, Science and Transport Professionals","Part time",30.80709624,"Professionals"
"Males",2014 Aug,"Education Professionals","Full time",118.41332261,"Professionals"
"Males",2014 Aug,"Education Professionals","Part time",39.41912384,"Professionals"
"Males",2014 Aug,"Electrotechnology and Telecommunications Trades Workers","Full time",206.94599315,"Technicians and Trades Workers"
"Males",2014 Aug,"Electrotechnology and Telecommunications Trades Workers","Part time",14.9848096,"Technicians and Trades Workers"
"Males",2014 Aug,"Engineering, ICT and Science Technicians","Full time",163.85169387,"Technicians and Trades Workers"
"Males",2014 Aug,"Engineering, ICT and Science Technicians","Part time",16.68482024,"Technicians and Trades Workers"
"Males",2014 Aug,"Factory Process Workers","Full time",101.89554708,"Labourers"
"Males",2014 Aug,"Factory Process Workers","Part time",31.93957281,"Labourers"
"Males",2014 Aug,"Farm, Forestry and Garden Workers","Full time",51.23674433,"Labourers"
"Males",2014 Aug,"Farm, Forestry and Garden Workers","Part time",28.84317885,"Labourers"
"Males",2014 Aug,"Farmers and Farm Managers","Full time",114.46467792,"Managers"
"Males",2014 Aug,"Farmers and Farm Managers","Part time",17.55676189,"Managers"
"Males",2014 Aug,"Food Preparation Assistants","Full time",15.86553952,"Labourers"
"Males",2014 Aug,"Food Preparation Assistants","Part time",62.76304102,"Labourers"
"Males",2014 Aug,"Food Trades Workers","Full time",88.53934655,"Technicians and Trades Workers"
"Males",2014 Aug,"Food Trades Workers","Part time",22.71085406,"Technicians and Trades Workers"
"Males",2014 Aug,"General Clerical Workers","Full time",32.41656983,"Clerical and Administrative Workers"
"Males",2014 Aug,"General Clerical Workers","Part time",9.75188354,"Clerical and Administrative Workers"
"Males",2014 Aug,"Health Professionals","Full time",121.62235551,"Professionals"
"Males",2014 Aug,"Health Professionals","Part time",19.65978196,"Professionals"
"Males",2014 Aug,"Health and Welfare Support Workers","Full time",23.52363313,"Community and Personal Service Workers"
"Males",2014 Aug,"Health and Welfare Support Workers","Part time",8.85543492,"Community and Personal Service Workers"
"Males",2014 Aug,"Hospitality Workers","Full time",35.72080264,"Community and Personal Service Workers"
"Males",2014 Aug,"Hospitality Workers","Part time",43.16003895,"Community and Personal Service Workers"
"Males",2014 Aug,"Hospitality, Retail and Service Managers","Full time",246.89372478,"Managers"
"Males",2014 Aug,"Hospitality, Retail and Service Managers","Part time",22.29681693,"Managers"
"Males",2014 Aug,"ICT Professionals","Full time",176.28787167,"Professionals"
"Males",2014 Aug,"ICT Professionals","Part time",12.65026656,"Professionals"
"Males",2014 Aug,"Inquiry Clerks and Receptionists","Full time",28.65729259,"Clerical and Administrative Workers"
"Males",2014 Aug,"Inquiry Clerks and Receptionists","Part time",11.5811518,"Clerical and Administrative Workers"
"Males",2014 Aug,"Labourers nfd","Full time",7.27192364,"Labourers"
"Males",2014 Aug,"Labourers nfd","Part time",3.0578793,"Labourers"
"Males",2014 Aug,"Legal, Social and Welfare Professionals","Full time",60.34033062,"Professionals"
"Males",2014 Aug,"Legal, Social and Welfare Professionals","Part time",11.63995307,"Professionals"
"Males",2014 Aug,"Machine and Stationary Plant Operators","Full time",134.98456981,"Machinery Operators and Drivers"
"Males",2014 Aug,"Machine and Stationary Plant Operators","Part time",4.35138109,"Machinery Operators and Drivers"
"Males",2014 Aug,"Machinery Operators and Drivers nfd","Full time",3.66091132,"Machinery Operators and Drivers"
"Males",2014 Aug,"Machinery Operators and Drivers nfd","Part time",0,"Machinery Operators and Drivers"
"Males",2014 Aug,"Managers nfd","Full time",41.90385141,"Managers"
"Males",2014 Aug,"Managers nfd","Part time",4.46979428,"Managers"
"Males",2014 Aug,"Mobile Plant Operators","Full time",115.77252455,"Machinery Operators and Drivers"
"Males",2014 Aug,"Mobile Plant Operators","Part time",13.23833518,"Machinery Operators and Drivers"
"Males",2014 Aug,"Numerical Clerks","Full time",70.85061671,"Clerical and Administrative Workers"
"Males",2014 Aug,"Numerical Clerks","Part time",9.57603814,"Clerical and Administrative Workers"
"Males",2014 Aug,"Office Managers and Program Administrators","Full time",69.53841018,"Clerical and Administrative Workers"
"Males",2014 Aug,"Office Managers and Program Administrators","Part time",6.153936,"Clerical and Administrative Workers"
"Males",2014 Aug,"Other Clerical and Administrative Workers","Full time",90.25331349,"Sales Workers"
"Males",2014 Aug,"Other Clerical and Administrative Workers","Part time",11.62123883,"Sales Workers"
"Males",2014 Aug,"Other Labourers","Full time",89.67476249,"Labourers"
"Males",2014 Aug,"Other Labourers","Part time",72.63166308,"Labourers"
"Males",2014 Aug,"Other Technicians and Trades Workers","Full time",94.51938018,"Technicians and Trades Workers"
"Males",2014 Aug,"Other Technicians and Trades Workers","Part time",14.44577887,"Technicians and Trades Workers"
"Males",2014 Aug,"Personal Assistants and Secretaries","Full time",1.59832769,"Clerical and Administrative Workers"
"Males",2014 Aug,"Personal Assistants and Secretaries","Part time",0.09341963,"Clerical and Administrative Workers"
"Males",2014 Aug,"Professionals nfd","Full time",10.43719666,"Professionals"
"Males",2014 Aug,"Professionals nfd","Part time",4.03435066,"Professionals"
"Males",2014 Aug,"Protective Service Workers","Full time",95.29141099,"Community and Personal Service Workers"
"Males",2014 Aug,"Protective Service Workers","Part time",14.35175864,"Community and Personal Service Workers"
"Males",2014 Aug,"Road and Rail Drivers","Full time",247.64123615,"Machinery Operators and Drivers"
"Males",2014 Aug,"Road and Rail Drivers","Part time",55.63644818,"Machinery Operators and Drivers"
"Males",2014 Aug,"Sales Assistants and Salespersons","Full time",134.72978398,"Sales Workers"
"Males",2014 Aug,"Sales Assistants and Salespersons","Part time",127.57944295,"Sales Workers"
"Males",2014 Aug,"Sales Representatives and Agents","Full time",107.96666277,"Sales Workers"
"Males",2014 Aug,"Sales Representatives and Agents","Part time",11.37028673,"Sales Workers"
"Males",2014 Aug,"Sales Support Workers","Full time",13.80128183,"Sales Workers"
"Males",2014 Aug,"Sales Support Workers","Part time",27.33802239,"Sales Workers"
"Males",2014 Aug,"Skilled Animal and Horticultural Workers","Full time",61.91362057,"Technicians and Trades Workers"
"Males",2014 Aug,"Skilled Animal and Horticultural Workers","Part time",27.01188464,"Technicians and Trades Workers"
"Males",2014 Aug,"Specialist Managers","Full time",453.65809261,"Managers"
"Males",2014 Aug,"Specialist Managers","Part time",21.16499218,"Managers"
"Males",2014 Aug,"Sports and Personal Service Workers","Full time",30.76173493,"Community and Personal Service Workers"
"Males",2014 Aug,"Sports and Personal Service Workers","Part time",35.91023175,"Community and Personal Service Workers"
"Males",2014 Aug,"Storepersons","Full time",84.17535751,"Machinery Operators and Drivers"
"Males",2014 Aug,"Storepersons","Part time",17.05422737,"Machinery Operators and Drivers"
"Males",2014 Aug,"Technicians and Trades Workers nfd","Full time",8.24081534,"Technicians and Trades Workers"
"Males",2014 Aug,"Technicians and Trades Workers nfd","Part time",0.50904355,"Technicians and Trades Workers"
"Males",2014 Nov,"Arts and Media Professionals","Full time",31.67249724,"Professionals"
"Males",2014 Nov,"Arts and Media Professionals","Part time",19.0434086,"Professionals"
"Males",2014 Nov,"Automotive and Engineering Trades Workers","Full time",346.22244165,"Technicians and Trades Workers"
"Males",2014 Nov,"Automotive and Engineering Trades Workers","Part time",21.10532967,"Technicians and Trades Workers"
"Males",2014 Nov,"Business, Human Resource and Marketing Professionals","Full time",303.76893455,"Professionals"
"Males",2014 Nov,"Business, Human Resource and Marketing Professionals","Part time",32.86759655,"Professionals"
"Males",2014 Nov,"Carers and Aides","Full time",29.80012509,"Community and Personal Service Workers"
"Males",2014 Nov,"Carers and Aides","Part time",30.77271301,"Community and Personal Service Workers"
"Males",2014 Nov,"Chief Executives, General Managers and Legislators","Full time",64.11421766,"Managers"
"Males",2014 Nov,"Chief Executives, General Managers and Legislators","Part time",5.8575002,"Managers"
"Males",2014 Nov,"Cleaners and Laundry Workers","Full time",47.76207075,"Labourers"
"Males",2014 Nov,"Cleaners and Laundry Workers","Part time",47.00153966,"Labourers"
"Males",2014 Nov,"Clerical and Administrative Workers nfd","Full time",0.44219554,"Clerical and Administrative Workers"
"Males",2014 Nov,"Clerical and Administrative Workers nfd","Part time",0,"Clerical and Administrative Workers"
"Males",2014 Nov,"Clerical and Office Support Workers","Full time",51.63981684,"Sales Workers"
"Males",2014 Nov,"Clerical and Office Support Workers","Part time",11.21372984,"Sales Workers"
"Males",2014 Nov,"Construction Trades Workers","Full time",327.77471222,"Technicians and Trades Workers"
"Males",2014 Nov,"Construction Trades Workers","Part time",32.70204557,"Technicians and Trades Workers"
"Males",2014 Nov,"Construction and Mining Labourers","Full time",130.66236167,"Labourers"
"Males",2014 Nov,"Construction and Mining Labourers","Part time",17.15759539,"Labourers"
"Males",2014 Nov,"Design, Engineering, Science and Transport Professionals","Full time",248.35722845,"Professionals"
"Males",2014 Nov,"Design, Engineering, Science and Transport Professionals","Part time",31.84845359,"Professionals"
"Males",2014 Nov,"Education Professionals","Full time",117.75700259,"Professionals"
"Males",2014 Nov,"Education Professionals","Part time",36.88091628,"Professionals"
"Males",2014 Nov,"Electrotechnology and Telecommunications Trades Workers","Full time",217.0716448,"Technicians and Trades Workers"
"Males",2014 Nov,"Electrotechnology and Telecommunications Trades Workers","Part time",15.42068742,"Technicians and Trades Workers"
"Males",2014 Nov,"Engineering, ICT and Science Technicians","Full time",151.40383776,"Technicians and Trades Workers"
"Males",2014 Nov,"Engineering, ICT and Science Technicians","Part time",12.27293044,"Technicians and Trades Workers"
"Males",2014 Nov,"Factory Process Workers","Full time",115.20014693,"Labourers"
"Males",2014 Nov,"Factory Process Workers","Part time",21.69519848,"Labourers"
"Males",2014 Nov,"Farm, Forestry and Garden Workers","Full time",58.2208232,"Labourers"
"Males",2014 Nov,"Farm, Forestry and Garden Workers","Part time",32.23987642,"Labourers"
"Males",2014 Nov,"Farmers and Farm Managers","Full time",106.99884132,"Managers"
"Males",2014 Nov,"Farmers and Farm Managers","Part time",17.63412377,"Managers"
"Males",2014 Nov,"Food Preparation Assistants","Full time",15.26712306,"Labourers"
"Males",2014 Nov,"Food Preparation Assistants","Part time",62.15798336,"Labourers"
"Males",2014 Nov,"Food Trades Workers","Full time",102.59069967,"Technicians and Trades Workers"
"Males",2014 Nov,"Food Trades Workers","Part time",20.79930756,"Technicians and Trades Workers"
"Males",2014 Nov,"General Clerical Workers","Full time",35.85366635,"Clerical and Administrative Workers"
"Males",2014 Nov,"General Clerical Workers","Part time",12.06800008,"Clerical and Administrative Workers"
"Males",2014 Nov,"Health Professionals","Full time",122.86606299,"Professionals"
"Males",2014 Nov,"Health Professionals","Part time",19.21177504,"Professionals"
"Males",2014 Nov,"Health and Welfare Support Workers","Full time",22.01428382,"Community and Personal Service Workers"
"Males",2014 Nov,"Health and Welfare Support Workers","Part time",6.28208272,"Community and Personal Service Workers"
"Males",2014 Nov,"Hospitality Workers","Full time",29.50713089,"Community and Personal Service Workers"
"Males",2014 Nov,"Hospitality Workers","Part time",55.2336245,"Community and Personal Service Workers"
"Males",2014 Nov,"Hospitality, Retail and Service Managers","Full time",250.0934813,"Managers"
"Males",2014 Nov,"Hospitality, Retail and Service Managers","Part time",22.83677778,"Managers"
"Males",2014 Nov,"ICT Professionals","Full time",171.64837928,"Professionals"
"Males",2014 Nov,"ICT Professionals","Part time",8.72571696,"Professionals"
"Males",2014 Nov,"Inquiry Clerks and Receptionists","Full time",35.99731155,"Clerical and Administrative Workers"
"Males",2014 Nov,"Inquiry Clerks and Receptionists","Part time",9.9917382,"Clerical and Administrative Workers"
"Males",2014 Nov,"Labourers nfd","Full time",7.59358181,"Labourers"
"Males",2014 Nov,"Labourers nfd","Part time",1.87877672,"Labourers"
"Males",2014 Nov,"Legal, Social and Welfare Professionals","Full time",63.77803541,"Professionals"
"Males",2014 Nov,"Legal, Social and Welfare Professionals","Part time",14.13021077,"Professionals"
"Males",2014 Nov,"Machine and Stationary Plant Operators","Full time",128.13690262,"Machinery Operators and Drivers"
"Males",2014 Nov,"Machine and Stationary Plant Operators","Part time",4.43154665,"Machinery Operators and Drivers"
"Males",2014 Nov,"Machinery Operators and Drivers nfd","Full time",4.27323295,"Machinery Operators and Drivers"
"Males",2014 Nov,"Machinery Operators and Drivers nfd","Part time",0.10654002,"Machinery Operators and Drivers"
"Males",2014 Nov,"Managers nfd","Full time",40.7031649,"Managers"
"Males",2014 Nov,"Managers nfd","Part time",1.48323219,"Managers"
"Males",2014 Nov,"Mobile Plant Operators","Full time",116.90702869,"Machinery Operators and Drivers"
"Males",2014 Nov,"Mobile Plant Operators","Part time",12.90752636,"Machinery Operators and Drivers"
"Males",2014 Nov,"Numerical Clerks","Full time",69.76721571,"Clerical and Administrative Workers"
"Males",2014 Nov,"Numerical Clerks","Part time",6.91622474,"Clerical and Administrative Workers"
"Males",2014 Nov,"Office Managers and Program Administrators","Full time",63.24707748,"Clerical and Administrative Workers"
"Males",2014 Nov,"Office Managers and Program Administrators","Part time",3.93594253,"Clerical and Administrative Workers"
"Males",2014 Nov,"Other Clerical and Administrative Workers","Full time",95.76148081,"Sales Workers"
"Males",2014 Nov,"Other Clerical and Administrative Workers","Part time",10.80550878,"Sales Workers"
"Males",2014 Nov,"Other Labourers","Full time",96.01967666,"Labourers"
"Males",2014 Nov,"Other Labourers","Part time",60.01450409,"Labourers"
"Males",2014 Nov,"Other Technicians and Trades Workers","Full time",94.71609195,"Technicians and Trades Workers"
"Males",2014 Nov,"Other Technicians and Trades Workers","Part time",12.88143249,"Technicians and Trades Workers"
"Males",2014 Nov,"Personal Assistants and Secretaries","Full time",3.81379796,"Clerical and Administrative Workers"
"Males",2014 Nov,"Personal Assistants and Secretaries","Part time",0.47408946,"Clerical and Administrative Workers"
"Males",2014 Nov,"Professionals nfd","Full time",8.71006686,"Professionals"
"Males",2014 Nov,"Professionals nfd","Part time",2.05867276,"Professionals"
"Males",2014 Nov,"Protective Service Workers","Full time",98.25621433,"Community and Personal Service Workers"
"Males",2014 Nov,"Protective Service Workers","Part time",12.76509336,"Community and Personal Service Workers"
"Males",2014 Nov,"Road and Rail Drivers","Full time",259.14164004,"Machinery Operators and Drivers"
"Males",2014 Nov,"Road and Rail Drivers","Part time",60.08443198,"Machinery Operators and Drivers"
"Males",2014 Nov,"Sales Assistants and Salespersons","Full time",138.60346786,"Sales Workers"
"Males",2014 Nov,"Sales Assistants and Salespersons","Part time",120.07521736,"Sales Workers"
"Males",2014 Nov,"Sales Representatives and Agents","Full time",94.97466886,"Sales Workers"
"Males",2014 Nov,"Sales Representatives and Agents","Part time",10.53522045,"Sales Workers"
"Males",2014 Nov,"Sales Support Workers","Full time",18.18948793,"Sales Workers"
"Males",2014 Nov,"Sales Support Workers","Part time",36.33918312,"Sales Workers"
"Males",2014 Nov,"Sales Workers nfd","Full time",0.11764244,"Sales Workers"
"Males",2014 Nov,"Sales Workers nfd","Part time",0.64117744,"Sales Workers"
"Males",2014 Nov,"Skilled Animal and Horticultural Workers","Full time",77.02697933,"Technicians and Trades Workers"
"Males",2014 Nov,"Skilled Animal and Horticultural Workers","Part time",23.77455022,"Technicians and Trades Workers"
"Males",2014 Nov,"Specialist Managers","Full time",454.19555657,"Managers"
"Males",2014 Nov,"Specialist Managers","Part time",20.69009721,"Managers"
"Males",2014 Nov,"Sports and Personal Service Workers","Full time",29.4785244,"Community and Personal Service Workers"
"Males",2014 Nov,"Sports and Personal Service Workers","Part time",33.26902312,"Community and Personal Service Workers"
"Males",2014 Nov,"Storepersons","Full time",78.31032704,"Machinery Operators and Drivers"
"Males",2014 Nov,"Storepersons","Part time",19.0113555,"Machinery Operators and Drivers"
"Males",2014 Nov,"Technicians and Trades Workers nfd","Full time",10.66872255,"Technicians and Trades Workers"
"Males",2014 Nov,"Technicians and Trades Workers nfd","Part time",0.42565456,"Technicians and Trades Workers"
"Males",2015 Feb,"Arts and Media Professionals","Full time",29.96510255,"Professionals"
"Males",2015 Feb,"Arts and Media Professionals","Part time",16.28786942,"Professionals"
"Males",2015 Feb,"Automotive and Engineering Trades Workers","Full time",369.71812675,"Technicians and Trades Workers"
"Males",2015 Feb,"Automotive and Engineering Trades Workers","Part time",21.49353802,"Technicians and Trades Workers"
"Males",2015 Feb,"Business, Human Resource and Marketing Professionals","Full time",293.75136548,"Professionals"
"Males",2015 Feb,"Business, Human Resource and Marketing Professionals","Part time",36.05142154,"Professionals"
"Males",2015 Feb,"Carers and Aides","Full time",31.88927818,"Community and Personal Service Workers"
"Males",2015 Feb,"Carers and Aides","Part time",34.05410156,"Community and Personal Service Workers"
"Males",2015 Feb,"Chief Executives, General Managers and Legislators","Full time",74.38161134,"Managers"
"Males",2015 Feb,"Chief Executives, General Managers and Legislators","Part time",4.24916025,"Managers"
"Males",2015 Feb,"Cleaners and Laundry Workers","Full time",52.18610631,"Labourers"
"Males",2015 Feb,"Cleaners and Laundry Workers","Part time",51.08441186,"Labourers"
"Males",2015 Feb,"Clerical and Office Support Workers","Full time",45.21303324,"Sales Workers"
"Males",2015 Feb,"Clerical and Office Support Workers","Part time",12.14093173,"Sales Workers"
"Males",2015 Feb,"Construction Trades Workers","Full time",330.42128464,"Technicians and Trades Workers"
"Males",2015 Feb,"Construction Trades Workers","Part time",28.39916501,"Technicians and Trades Workers"
"Males",2015 Feb,"Construction and Mining Labourers","Full time",132.71976268,"Labourers"
"Males",2015 Feb,"Construction and Mining Labourers","Part time",17.83763303,"Labourers"
"Males",2015 Feb,"Design, Engineering, Science and Transport Professionals","Full time",252.42954026,"Professionals"
"Males",2015 Feb,"Design, Engineering, Science and Transport Professionals","Part time",27.75807281,"Professionals"
"Males",2015 Feb,"Education Professionals","Full time",129.50571384,"Professionals"
"Males",2015 Feb,"Education Professionals","Part time",31.18047148,"Professionals"
"Males",2015 Feb,"Electrotechnology and Telecommunications Trades Workers","Full time",211.43956008,"Technicians and Trades Workers"
"Males",2015 Feb,"Electrotechnology and Telecommunications Trades Workers","Part time",14.60370628,"Technicians and Trades Workers"
"Males",2015 Feb,"Engineering, ICT and Science Technicians","Full time",163.62706001,"Technicians and Trades Workers"
"Males",2015 Feb,"Engineering, ICT and Science Technicians","Part time",11.73958709,"Technicians and Trades Workers"
"Males",2015 Feb,"Factory Process Workers","Full time",105.68460336,"Labourers"
"Males",2015 Feb,"Factory Process Workers","Part time",25.36014574,"Labourers"
"Males",2015 Feb,"Farm, Forestry and Garden Workers","Full time",60.41201074,"Labourers"
"Males",2015 Feb,"Farm, Forestry and Garden Workers","Part time",25.63967212,"Labourers"
"Males",2015 Feb,"Farmers and Farm Managers","Full time",111.75591456,"Managers"
"Males",2015 Feb,"Farmers and Farm Managers","Part time",16.15328526,"Managers"
"Males",2015 Feb,"Food Preparation Assistants","Full time",16.94254532,"Labourers"
"Males",2015 Feb,"Food Preparation Assistants","Part time",80.14923999,"Labourers"
"Males",2015 Feb,"Food Trades Workers","Full time",95.36298876,"Technicians and Trades Workers"
"Males",2015 Feb,"Food Trades Workers","Part time",19.65139967,"Technicians and Trades Workers"
"Males",2015 Feb,"General Clerical Workers","Full time",38.06310082,"Clerical and Administrative Workers"
"Males",2015 Feb,"General Clerical Workers","Part time",12.83821572,"Clerical and Administrative Workers"
"Males",2015 Feb,"Health Professionals","Full time",117.81400751,"Professionals"
"Males",2015 Feb,"Health Professionals","Part time",25.13501177,"Professionals"
"Males",2015 Feb,"Health and Welfare Support Workers","Full time",23.53051169,"Community and Personal Service Workers"
"Males",2015 Feb,"Health and Welfare Support Workers","Part time",8.36997458,"Community and Personal Service Workers"
"Males",2015 Feb,"Hospitality Workers","Full time",39.25501859,"Community and Personal Service Workers"
"Males",2015 Feb,"Hospitality Workers","Part time",54.30521947,"Community and Personal Service Workers"
"Males",2015 Feb,"Hospitality, Retail and Service Managers","Full time",249.30677227,"Managers"
"Males",2015 Feb,"Hospitality, Retail and Service Managers","Part time",23.66561764,"Managers"
"Males",2015 Feb,"ICT Professionals","Full time",183.71188885,"Professionals"
"Males",2015 Feb,"ICT Professionals","Part time",12.43600397,"Professionals"
"Males",2015 Feb,"Inquiry Clerks and Receptionists","Full time",31.1089528,"Clerical and Administrative Workers"
