"Level","Description","1986 Aug","1986 Nov","1987 Feb","1987 May","1987 Aug","1987 Nov","1988 Feb","1988 May","1988 Aug","1988 Nov","1989 Feb","1989 May","1989 Aug","1989 Nov","1990 Feb","1990 May","1990 Aug","1990 Nov","1991 Feb","1991 May","1991 Aug","1991 Nov","1992 Feb","1992 May","1992 Aug","1992 Nov","1993 Feb","1993 May","1993 Aug","1993 Nov","1994 Feb","1994 May","1994 Aug","1994 Nov","1995 Feb","1995 May","1995 Aug","1995 Nov","1996 Feb","1996 May","1996 Aug","1996 Nov","1997 Feb","1997 May","1997 Aug","1997 Nov","1998 Feb","1998 May","1998 Aug","1998 Nov","1999 Feb","1999 May","1999 Aug","1999 Nov","2000 Feb","2000 May","2000 Aug","2000 Nov","2001 Feb","2001 May","2001 Aug","2001 Nov","2002 Feb","2002 May","2002 Aug","2002 Nov","2003 Feb","2003 May","2003 Aug","2003 Nov","2004 Feb","2004 May","2004 Aug","2004 Nov","2005 Feb","2005 May","2005 Aug","2005 Nov","2006 Feb","2006 May","2006 Aug","2006 Nov","2007 Feb","2007 May","2007 Aug","2007 Nov","2008 Feb","2008 May","2008 Aug","2008 Nov","2009 Feb","2009 May","2009 Aug","2009 Nov","2010 Feb","2010 May","2010 Aug","2010 Nov","2011 Feb","2011 May","2011 Aug","2011 Nov","2012 Feb","2012 May","2012 Aug","2012 Nov","2013 Feb","2013 May","2013 Aug","2013 Nov","2014 Feb","2014 May","2014 Aug","2014 Nov","2015 Feb","2015 May","2015 Aug","2015 Nov","2016 Feb","2016 May","2016 Aug","2016 Nov","2017 Feb","2017 May","2017 Aug","2017 Nov","2018 Feb","2018 May"
3,"Clerical and Administrative Workers-General Clerical Workers",197.31816482,201.29767621,196.22771032,202.81220596,202.57048022,196.75719283,206.33494867,208.62299313,211.97242573,215.44150648,220.08338819,213.80605426,210.9990267,218.70598706,216.83433438,206.90412701,201.59143017,200.76999529,212.89225751,204.2719729,203.83232516,195.22807009,197.81976079,197.95338313,196.19388288,181.58287704,193.92896772,194.46682807,192.6621802,196.76851986,207.09894858,202.15433205,206.7796853,202.42676152,203.95282931,200.88279694,207.5834535,198.75451268,206.28418795,201.19586501,191.75808636,190.7426362,175.86455894,176.58973735,170.34327661,198.20600838,200.17984941,202.50809617,188.59384088,197.07709831,204.27140327,196.88050034,198.02341497,192.93915963,218.31735871,235.91667333,217.36573871,226.22442565,238.84332145,211.0999468,209.95736672,213.66335086,221.68356267,212.55946895,221.48179297,229.18080819,224.16314962,242.29649702,234.87933066,238.8171722,247.07446328,241.54958976,254.58257538,265.83135181,267.58068391,211.00532851,198.38136317,201.74120769,219.34268883,215.16621351,215.40600433,225.67404973,213.26085655,214.93389868,237.29171521,233.14520697,240.180518,239.23430672,239.77615855,240.95880225,261.06359699,215.4126299,212.45183425,236.31850695,250.24344277,245.82172841,259.51635845,267.38217756,252.27287842,262.51238764,265.19043328,262.82327749,272.25955519,266.33536059,283.51940095,265.53226275,265.1239361,267.25082991,285.25796363,285.55070677,295.76559815,305.40708365,290.65372694,294.16936721,298.40364561,264.01403522,284.48864938,293.14051418,293.60989774,311.66891925,287.34079419,321.1709865,314.77233721,276.26454301,287.98581291,295.81544423,282.77135342,296.8124006
3,"Clerical and Administrative Workers-Inquiry Clerks and Receptionists",152.53248314,147.81849498,151.16786992,153.50502513,148.8592645,147.25464372,153.95752907,160.00942124,153.93916185,158.71980167,162.40521647,166.89123505,157.15417395,163.61190791,165.77027968,172.27554124,165.81971024,171.30631376,174.1667166,168.01011687,179.17700378,171.01846097,163.6911568,169.16403092,166.29888392,183.61089407,189.49331082,200.50033453,191.95423994,197.38593194,204.52148622,203.14386831,189.93199643,200.04097466,200.78658498,201.82708075,209.012904,207.52627878,217.53598784,210.49795926,192.26114555,184.1823031,182.58485027,191.03630482,202.77534223,197.22656414,191.84294812,189.72154328,190.01383942,188.04408479,196.66208964,217.71771353,218.83475715,219.86509523,205.6516767,224.98261861,224.28224736,226.81425149,245.1860338,236.20072948,227.01497822,231.2966984,239.52162877,224.32695941,243.26096363,232.6874461,241.68619658,238.46331077,261.06926471,235.25458183,230.07529749,237.37826865,230.16675999,238.42165639,235.72806978,262.42824808,265.63411872,263.5462831,272.86644299,272.26779109,267.79887898,263.70057942,251.95745257,275.1097156,282.21247886,269.85126226,269.65321382,265.80810841,271.00579641,255.97207534,288.93709805,298.30142127,290.92920812,286.56838214,271.08576654,290.43273083,247.31866761,269.79769938,275.70614344,272.55347686,272.77888785,281.4551004,274.59607754,273.24075807,283.72298118,284.42102251,262.2518241,273.68080513,283.73778139,269.85912609,234.93106883,275.78562199,275.50206195,273.68499513,272.39174896,278.64478427,285.16518709,266.57763512,279.39440592,281.32513425,284.81259413,274.60774346,291.88230645,267.25237755,264.57846368,281.80233069,263.44576102,288.77271766
3,"Clerical and Administrative Workers-Numerical Clerks",328.0713446,316.65680424,321.81685484,315.42061301,322.89370917,321.62295907,331.2969538,343.76699758,325.22321774,340.00836887,344.40025656,354.897148,360.16019603,353.66954431,358.67738289,367.55476138,352.20562653,349.17890209,359.80783819,361.94363777,352.98779794,343.83260964,350.63927933,344.59401924,355.00528089,334.81864904,351.61138778,356.68864177,357.24222076,360.86979316,360.86276701,370.84056281,372.50436433,373.61447962,383.59154886,380.25118473,385.87458992,384.70647724,387.17225739,388.1881248,407.16856244,406.96818307,427.00328138,416.73022169,407.52646249,419.99728364,434.60756426,408.75419421,411.61127454,399.89468016,398.58389019,399.4042763,401.20648607,413.7626352,411.47562278,406.64491845,426.35936704,434.67315958,415.3672846,408.98328789,430.44277145,416.76870162,420.76435614,412.08481139,378.85714462,408.40852211,410.52687044,404.48675586,401.34043954,405.59277147,382.66999647,387.22533983,357.45258743,351.45864737,352.85298574,367.00654545,380.691691,386.82565123,384.61098106,390.72158666,384.60729423,388.06112588,392.27965063,394.18880621,377.3132697,375.21894601,397.50321636,397.15089015,405.6058751,407.79605954,392.08236767,422.92037442,410.97023704,389.47766901,384.39921241,382.72640726,383.40880409,399.81739051,390.58483563,406.70889986,397.14992036,414.2977461,399.05631402,404.48122749,413.3947958,416.54947808,438.74030691,411.8301469,397.07446911,384.01271671,411.49901335,396.75988805,383.74240351,370.81055811,381.227398,383.01038359,351.22134784,392.56051981,384.16169787,371.34875341,390.55474325,394.02582405,391.31980385,385.41740838,387.52465769,385.20855755,405.52449426,397.84094526
3,"Clerical and Administrative Workers-Office Managers and Program Administrators",77.59230669,76.09769808,78.0264612,76.28967705,76.46882981,78.42986557,80.4634195,83.90807573,79.58043923,83.13620256,83.74067063,86.38662151,87.6796058,88.52401284,89.27190585,87.12551532,83.0382248,81.96781492,85.1020386,86.50435326,83.11948585,80.21895314,81.43780861,79.69105291,83.37032404,79.67232013,83.47507162,84.00926093,84.55254691,84.79125443,82.97974507,86.91898436,87.62268532,87.40375032,89.86097151,87.83480809,91.30693906,92.18019702,93.84872134,93.15881502,78.35850686,86.2705011,87.98085448,98.22006901,92.04601703,84.3744822,87.61697568,96.58836796,96.7849731,95.52982947,95.81316389,113.60747147,121.77458947,122.43896093,127.01298234,125.51052033,133.83717656,128.38887914,123.53830368,141.01281139,145.2213253,139.23390128,141.09786098,131.49496416,141.936555,153.19743909,169.68611853,169.49809992,153.22178875,156.28536224,155.99104524,165.72308943,187.05001684,208.51843361,222.03785869,219.11435424,214.77524974,200.73984522,201.51870472,217.12540961,227.6664372,228.88064981,255.37795132,247.37918379,225.83948621,237.09167169,240.40043326,230.04003664,226.83755052,224.66205857,241.81367763,239.78286897,228.75849674,228.16753534,244.27035186,247.88554531,251.3127308,235.65784075,229.04393592,240.02644467,265.66498597,261.73964348,284.55465612,267.52769311,241.94320092,254.62849922,269.53511097,268.83657903,266.41259645,268.22128654,239.21927077,260.6998984,262.47816341,257.61502565,276.86818003,277.27442643,279.68777168,278.10023925,291.42369501,299.93626176,285.00483203,254.37097867,264.5704219,266.95584479,275.48596893,255.38852799,231.53449729,244.65835863
3,"Clerical and Administrative Workers-Personal Assistants and Secretaries",169.06022447,175.56189148,183.16860112,187.70190727,178.42366002,182.97824977,207.15431206,200.23919571,202.96245088,210.04868414,213.41936487,212.80142504,206.84230436,220.43988905,220.63012691,217.15997329,219.61928233,219.67653626,216.5069724,217.20647283,207.01028353,202.22817354,206.83236207,213.13554666,213.00436515,202.1469628,195.76060758,193.36962925,192.33647581,200.7406686,200.13176768,204.84246923,206.42840999,202.05664698,205.24357307,205.97113925,209.25467159,203.10472006,203.00349428,211.52465272,230.54619247,237.61671174,234.50181986,217.93061385,216.25871773,215.77046196,217.42925747,213.38921991,229.45317717,214.34863268,209.09031262,199.25589425,194.20216767,208.08600607,207.79846807,210.43706293,210.52686572,192.89853697,204.05851146,205.66651523,192.07041909,190.11496019,192.70393249,202.11122562,196.7083109,192.5123599,185.0169515,176.60925535,176.55835392,183.68100091,176.18633604,181.41746182,161.9519004,151.78964617,154.56209451,183.12801661,192.65080649,178.54273882,176.24298089,168.07278933,169.24012802,158.65161654,169.42073656,168.51129872,164.54078502,176.78740825,167.1685029,164.55375077,152.85343624,159.46239216,133.95347298,140.35051981,133.79589927,140.54560792,146.55884483,138.74120173,122.00267742,124.08581247,136.04866022,142.27754578,119.49407002,135.86573427,124.05673976,130.63255046,125.80083546,124.06914151,125.8866066,116.55713533,118.50203723,113.96669731,119.67002739,121.31808228,116.43448908,111.1534918,108.04926684,96.92424676,99.37173796,100.54763701,100.78145256,98.13260505,88.03313932,95.947436,86.53964365,106.7326789,98.93369801,94.41164123,94.26587695,94.54286167
3,"Community and Personal Service Workers-Carers and Aides",95.14971023,98.20869041,96.91422644,109.51668932,117.65212046,108.35876157,100.96472077,115.53125994,117.25367621,118.41045755,114.2596663,125.51753579,122.20974312,124.3713631,128.01950007,143.81223996,143.28583084,132.57024034,123.88127437,139.21724222,132.6270968,132.58664671,130.65903986,141.54505475,147.7427502,157.56096921,143.42034563,144.1778617,136.50357739,150.89925835,149.92062204,164.12370067,159.42936847,168.68049577,171.57770788,186.21356604,198.6762922,195.65719947,178.25863973,191.00906245,218.20974247,221.99532406,213.33316203,220.73652119,211.14758505,224.07374036,226.30028175,231.95827279,237.87830574,238.46008081,227.78614928,238.07436596,229.56930274,231.45087599,222.84891179,239.58768156,251.57327779,255.620317,253.85484763,271.69313502,280.92160722,276.08711196,271.35477517,273.8047247,290.21671504,296.24980549,293.2703662,289.94297656,296.74466089,288.27480218,290.36073003,300.78453983,303.26592759,295.87538711,290.67114775,289.46381978,300.29672664,308.06338542,295.03987733,309.73057283,319.54833085,335.79861289,329.92049345,339.479996,324.90339288,335.3967396,331.50333459,354.79665649,332.70627791,349.81567992,352.34927967,380.21974708,379.103531,407.44576478,368.85824774,378.18833685,404.73279586,408.13578137,385.26510551,401.46500633,418.31494884,414.12118673,408.14662617,424.63737869,426.21357413,421.17441816,458.04845604,453.30419789,444.39595439,467.25500986,456.1885398,455.35252799,467.09871991,453.36196282,478.82386384,474.16624041,503.93990547,494.22281025,481.43825202,528.36092179,520.73652772,526.33468093,486.55651795,545.3951246,554.04833494,556.48161223,547.38055321,546.65556701
3,"Community and Personal Service Workers-Community and Personal Service Workers nfd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.097662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3,"Community and Personal Service Workers-Health and Welfare Support Workers",56.57230063,54.43293985,58.11692307,55.94917465,54.40213522,54.81060759,60.99631386,65.0768223,68.99226564,68.28341947,63.86611175,68.4116381,63.85459651,63.13007428,62.73842279,65.37536818,69.58471176,70.00872041,64.63386187,65.77458118,70.15575256,68.40093287,71.14388754,70.44018085,70.69010069,71.81612919,65.47574483,72.72506424,66.41077304,73.80673183,69.19087074,76.01064022,70.00349234,65.28167676,62.6550753,71.99479174,75.76065356,69.03052056,65.20480306,71.87998949,64.25505466,70.0379705,64.14314221,69.84258155,74.64795971,77.1936019,63.25094963,74.12806047,69.87468499,68.90176842,75.00159003,78.80025691,70.94480258,75.76149625,70.38662777,72.71738192,71.43664646,70.69675635,72.80155902,76.04611414,76.52893516,77.09304596,72.70558359,78.50769014,84.84434465,88.28669971,80.07952331,78.49301326,79.87850314,89.72452256,89.99422949,97.41527302,91.96249749,95.75022107,92.78048236,96.31209695,99.87894248,106.31942251,96.46578373,105.75305668,99.07143539,100.82751293,107.85794593,106.7425268,101.64951925,103.88484287,109.36645296,104.71857658,109.31200023,107.44296313,103.17420413,105.22543063,97.40730579,92.22758037,111.55772464,109.06076174,123.41242631,118.16979981,119.4534477,105.25321428,117.38571296,122.67480088,119.03238614,122.09096028,113.39765853,122.52080037,115.49204401,106.79942608,113.33716059,120.08945487,121.28978207,123.97298441,119.17189114,112.65250521,121.60523645,109.601953,127.5231638,133.23046418,127.74197166,142.61872839,132.54869008,119.10115091,118.15440692,118.95572845,121.4621308,119.84749454,117.83072279,123.0742627
3,"Community and Personal Service Workers-Hospitality Workers",112.66637025,109.84871915,103.73003108,107.00704115,105.61001039,112.38429149,109.57911513,113.70351908,117.14414976,119.97081061,124.43150203,120.71762894,120.99263275,123.69545568,128.56071679,134.87685796,127.3812555,134.96563784,130.16984454,141.92498393,132.66158698,135.21029914,136.81418131,142.9765242,136.46512771,139.68304969,137.58864763,139.10531471,134.60695339,142.42677463,136.59192103,136.21938113,143.50893058,147.69564752,155.22013338,160.82941243,153.49950443,157.23662466,150.81883581,157.77388512,158.88965183,172.3188368,171.4638101,178.60806682,167.34491043,177.53367654,178.38928823,179.86836737,172.42624268,170.26104345,178.45216158,182.86382672,169.22142405,184.48203272,181.03390649,194.16030948,185.32613294,185.1482797,185.47460428,181.98957584,171.34085627,173.32823042,185.93194511,186.95398879,173.11023083,186.51639714,175.22243072,195.33787742,182.98650176,195.11637986,191.16933928,196.83317236,197.43030825,203.14386338,195.23597658,204.6784209,207.87388084,203.53057538,182.55755815,197.21661251,196.96151384,192.97571269,205.59174694,215.88954636,210.93722115,203.19429509,203.48837793,212.169927,211.22678321,215.69786423,204.72642303,231.66229949,228.93842182,256.84938226,230.99130811,235.75097959,232.52534634,245.85423826,232.03261246,237.03419114,233.79976785,243.95719637,238.08014486,238.22065793,238.03890813,257.8771082,252.17750987,244.36822706,241.77770027,254.14923695,224.07457512,261.61790629,241.36148984,261.86965725,269.20658461,267.02442524,259.99285215,279.3606544,277.92972526,288.7728235,278.40408477,277.26707939,285.10830058,299.46928896,294.6817088,298.40764586,281.52686481,303.4997943
3,"Community and Personal Service Workers-Protective Service Workers",77.71320188,80.3445579,74.33745201,71.36356836,73.55892607,81.55714927,82.89596636,78.36012346,84.73018075,84.08769211,83.44721991,80.82177145,87.11185013,89.35878048,91.6329508,87.2046971,94.51505523,88.18190573,86.13515177,86.53679239,95.97027701,96.88265708,92.70959359,86.88753673,90.74300521,88.3271411,84.19269402,80.81185611,81.41511735,83.42196017,89.52594226,94.24466574,90.09103968,93.46161935,88.84339816,81.39584686,87.13031985,90.01125844,86.3329704,86.04712012,95.67657577,92.58890395,103.30915025,98.29756399,94.56288697,93.49369695,95.93619426,91.71219646,99.25472722,101.65764279,105.58447037,106.16511742,113.79235123,103.37723562,106.82690115,105.70325872,112.49475508,105.91768847,111.45720546,106.30779042,115.80018384,112.69509387,115.37750127,114.96963629,108.96030744,114.18454777,129.04501597,117.75735116,116.20882844,111.06757868,120.20039346,114.2075587,113.39806788,114.29839765,121.19333805,119.99031053,125.15391806,122.23193048,121.85916911,121.35218978,122.95522399,126.02545759,127.44462265,129.28213949,118.9035329,112.26507706,115.59987009,123.57224411,125.44249609,142.12113641,131.67310795,138.29433549,136.51289142,120.19828493,121.44123418,119.96239185,130.17814037,138.04337433,134.67180815,135.50955532,138.56309375,131.54739772,131.45734058,137.6510379,133.10239881,142.36121857,148.01072087,152.79061273,144.01124138,143.95704673,166.623827,148.06981791,139.56640388,141.30498175,135.61890188,144.06023342,142.38628685,145.88118312,134.71881288,143.24333775,141.191691,151.64756167,159.44155863,154.53551964,151.58420238,158.29298509,158.13850851,156.03914691
3,"Community and Personal Service Workers-Sports and Personal Service Workers",45.51443991,44.64002699,43.04231446,48.10478719,47.83019459,47.88481167,48.0351379,52.76395974,52.83640659,53.62874073,51.85380538,53.97632132,54.19281275,59.53380017,53.74572845,63.38038686,57.60532674,58.15474075,56.49212927,57.67330229,57.14100811,60.57770701,60.52909956,67.55741296,60.3008218,60.90758339,56.93081634,62.40150422,62.07824963,64.303684,64.53530149,68.28439313,67.39982528,76.1844085,70.82424137,74.07016063,75.99805148,82.90450621,77.41524444,74.40186572,74.17651935,77.72934622,88.27019107,87.38366026,80.63916859,96.18787874,87.95892935,88.75854033,86.99915427,98.39700625,99.35813714,93.50960558,92.1852586,89.53566731,100.06867536,99.97076971,94.71122827,97.19977342,98.08299012,100.17672674,101.29550286,110.25175059,101.62700947,103.55425798,103.42155902,102.77626552,106.85985529,107.5256505,108.39237698,107.70145755,110.27599845,107.89558586,108.16781754,112.41965859,115.5530113,121.19772306,122.42006562,128.41052621,125.25292701,135.64407226,118.99910902,120.65322474,131.61935256,138.24982283,134.90902589,134.29192721,137.88014131,146.04069554,139.56441601,140.7981416,170.50270686,147.57635546,151.03484428,146.32834428,144.01445953,135.64982789,144.6641569,153.13173044,148.5965463,171.44570771,175.36606284,166.32543602,165.07310154,168.53070624,153.71345038,155.44241911,169.34773786,181.99431703,170.60892568,162.80145602,172.6895149,178.90185422,172.14321399,178.36289141,195.09751204,188.99410362,185.16548647,191.48543426,208.89872195,198.26796986,203.79669832,186.42692206,195.04468178,195.64237106,210.95894278,216.44255601,219.03810505,183.71870791
3,"Labourers-Cleaners and Laundry Workers",209.6623206,218.24516554,222.66150797,235.14250701,233.5841794,237.59846483,236.19592335,243.26077363,229.6719609,241.02558877,240.76306715,245.45344741,243.80485596,247.21747086,235.63689001,245.08984071,242.26645303,256.51379604,256.80787613,255.53915943,235.31595814,239.81305089,244.71661005,245.64199207,238.31429111,246.58742303,237.01142464,246.13930177,237.46224685,234.07883294,247.00380429,239.67852891,234.96518443,249.57491954,265.96529336,263.00619173,254.45887083,266.69181029,257.58934821,259.80260066,232.73403167,237.77274172,232.79111449,243.01036808,235.20166958,229.01763207,245.41104308,249.88933896,243.22688334,257.9172532,240.91613039,245.63503952,242.23728884,242.33231166,229.39122284,236.36046752,249.45636838,245.71156898,245.6992599,245.73648564,238.24237291,241.33493718,245.83391889,250.54909165,264.48198927,255.71134577,251.34536498,253.15786635,238.66639767,251.60307274,247.5828312,256.15735363,252.87436841,245.93620983,251.38530644,250.11264963,253.24214375,253.70973717,246.13959085,231.78596783,241.32989372,241.07171647,244.37030926,242.69576548,228.42855207,234.96493255,251.84204676,253.30110591,253.24342397,234.71156296,249.44846483,245.89277766,254.76258584,245.87831867,271.93960142,271.34757904,248.9212845,265.64603561,267.59580946,266.89896094,263.27304064,259.80421322,264.14429229,273.1834885,269.8555461,273.07315356,275.94990251,277.53723304,265.57318004,266.61939199,269.40723342,269.32536251,254.42604748,257.13912532,257.921308,258.19630819,263.94271136,258.27593035,279.29661479,271.6215315,284.19029305,290.09653323,278.50577338,274.01222117,265.27044142,279.87162705,291.38709442,282.18459129
3,"Labourers-Construction and Mining Labourers",132.28202753,137.96823733,134.47867452,132.54929651,126.78172706,134.31560068,129.66666659,131.80750292,126.97920709,136.35052727,134.78827137,133.31132863,134.61711165,138.01387274,134.43690487,140.0319114,137.56622724,141.59851594,129.09466608,129.20089832,117.0408583,116.75310677,113.54103756,116.93193608,103.4560096,110.32245045,107.31816663,110.9217829,106.53831984,106.2977448,112.41765379,118.54019366,107.5954528,105.15071585,110.38718425,113.663318,107.11990829,116.75613237,110.69755668,111.76159319,116.06761786,111.09189012,100.36869061,108.2977678,114.44946517,118.53008343,106.95375297,108.91714436,113.87603104,112.93934858,112.48949915,111.60375046,118.76090483,133.87611534,124.04432229,130.81388071,124.31846433,119.13968269,110.98877898,112.74951181,110.45073728,112.25415951,115.96015309,125.74577167,117.12013658,115.9369025,126.41154965,128.12669851,137.40184725,146.02513547,147.01962985,146.75860002,141.40964134,138.85855567,146.19859048,145.49333071,139.74143089,140.98569989,146.11642015,144.82653732,144.62792136,153.43578366,169.69637707,170.46876726,162.90830252,163.56611455,160.79558639,169.65953187,171.31236098,168.26108603,166.53967415,162.06606525,156.63283984,161.67017594,155.92419605,153.99625461,145.17210837,174.24231853,168.68175816,168.63852888,173.90610834,169.04517434,168.09524038,154.73465664,155.5145221,159.74622606,162.81218426,152.53689038,152.21227406,148.85084575,161.79055291,162.43907991,161.99086494,149.73744796,153.35612137,156.2640274,154.9180159,167.51119166,169.41836912,166.53384951,161.64877752,170.64580137,174.01554372,186.12179954,178.50982713,191.71167204,193.30084639,189.23557972
3,"Labourers-Factory Process Workers",223.97364993,237.3313903,234.67488477,235.4316054,232.8967357,242.04993686,244.5759192,242.08565385,238.57534869,259.80117107,261.9550724,263.78018593,265.30676241,261.69062023,270.48148899,267.2170863,254.00951037,250.60717819,236.21963728,224.90226379,219.79939418,234.02300887,245.02475967,242.2620722,235.04621369,253.70139885,238.93034932,249.72817152,244.76837163,244.37888809,247.23076051,252.69950623,246.69658677,263.72414202,270.82332403,262.78847817,267.32855355,273.12761334,258.66674438,268.31803667,255.14603222,264.3258199,257.30059943,258.63451803,275.19878347,262.84162225,243.04753299,249.38474852,260.48839781,245.01542572,260.81134791,243.6079628,254.75284911,243.71089563,240.54110088,239.33621882,239.37297325,234.26115341,242.06739794,234.72590072,212.0763317,226.04220018,227.47772107,233.8658751,246.14513247,237.73793336,236.50153188,231.82029048,241.71696453,239.85610696,232.58080667,247.85604387,261.18334125,258.4212595,258.75886219,245.51923945,239.93520806,243.59093645,248.12848375,244.00698385,237.83069328,225.92886726,228.72649516,236.91544405,238.83729946,239.71296628,253.15037475,243.18638694,220.96273712,231.63798473,222.02067105,221.62749888,225.14321763,241.88097584,204.56544257,194.1122743,217.47241096,219.94291221,212.62262997,204.66082746,213.66476336,198.33104323,201.83266177,197.35486326,217.88467363,217.33980817,202.80904315,199.33803988,183.52821701,182.88178106,194.72059972,203.7881321,200.6831276,202.17030724,202.04410508,209.77536034,195.42413465,196.72856205,194.56985079,195.01713215,194.63486319,181.47726751,209.82145129,223.71863786,200.09539001,198.38858402,208.83346678,211.9969733
3,"Labourers-Farm, Forestry and Garden Workers",121.80528217,128.72155162,128.24831673,132.59097215,122.56340959,133.46494784,138.99031951,139.4148978,138.10568781,149.04207073,136.53871325,141.27438199,133.23638413,161.38804618,152.02818478,160.55898693,137.08421749,154.66440287,153.38393332,153.24250858,133.97192452,137.12128154,143.78082696,137.58636567,128.48174582,136.79297549,138.12932412,122.87898822,135.5231437,143.80355697,139.21541132,143.23719202,135.63482361,141.13741107,154.28847052,136.19949312,152.17193103,165.65542434,160.20439875,155.23674224,143.16729642,146.42452836,150.26649287,138.6326396,136.74428362,148.42592312,155.04694295,146.21698359,149.658257,150.94423949,148.76051759,150.117012,146.88661038,152.08755572,171.21652496,145.10047139,159.96652375,156.11398379,158.77540254,164.7436785,149.33458474,144.6881002,142.5157392,143.87989697,140.67967063,142.29423856,137.48754929,142.83748489,137.3501926,138.77688495,137.74391377,132.33384704,118.45304371,115.8860706,124.68616811,108.80976976,108.88840509,113.8491742,114.22839711,117.33773398,127.50747957,124.39872916,129.23189887,113.97883864,114.12491168,105.97723439,106.29903076,107.4777937,100.32582559,105.88418829,102.38185859,106.3670966,110.96732337,114.03042511,116.70090318,122.76480361,116.49452752,124.44036397,121.48726001,124.94211668,104.07778742,117.88907513,107.92052913,116.33132653,110.0856952,100.92386399,96.55007471,91.04109474,91.24786436,119.38799169,110.30372686,114.54846392,111.38088573,123.28757093,118.27944187,113.21188816,110.28309791,122.92387048,126.33913649,122.98510955,118.53934924,115.4117941,121.79651355,125.66196363,127.16671926,113.12875526,113.30448363,119.89463304
3,"Labourers-Food Preparation Assistants",89.42436636,92.49581882,92.5126745,87.42726156,90.41629977,93.11190797,91.64694166,91.63434918,96.9620779,101.67593362,97.97498786,105.58655455,105.49759468,107.15534238,103.80686683,108.90106743,107.86911476,109.49905926,105.10258961,107.28363756,109.27895469,114.67468228,110.05883021,100.2143252,102.46689189,105.29622991,100.48487167,102.86193483,107.25491329,121.5185966,122.02745651,118.25443275,120.06188808,123.77174107,126.26126202,117.53608051,116.36244138,122.28191171,112.29906665,125.26549335,128.52005311,121.34900091,112.51396408,117.50627616,124.50770841,128.88765215,109.59752963,115.03073688,123.02248329,128.64537485,123.19822979,123.18369996,117.85349666,121.76245806,132.49735935,126.46847074,124.45026367,120.14944944,127.27402162,121.51609442,134.35219405,130.48166892,130.92705634,117.83074737,125.49751521,125.72665042,126.75362093,128.55976664,123.98628014,133.4092351,116.86861302,118.90841762,119.98673829,130.04163309,131.3036176,134.71497835,124.09045353,124.7817097,117.57974676,135.22081294,150.67514666,139.82321503,144.29380459,138.35551177,160.18283837,139.68810619,133.75670029,148.98277585,155.36906388,155.63054015,158.30488628,153.01673713,154.878302,159.51790042,155.61081554,152.33052115,154.01540532,146.54237933,177.59618205,158.21890072,154.27883774,150.33133024,150.87547309,159.986288,162.54082145,159.7833977,170.41937525,172.65630907,164.17998736,162.91082437,158.22287376,165.62039426,154.87454161,168.05449549,185.43845421,172.6042381,159.16079833,167.18978444,160.5886839,172.98199951,176.15402479,173.80612974,184.12692261,190.8896448,174.87161853,188.7191581,186.50806814,192.63810959
3,"Labourers-Labourers nfd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49753313,0.85980868,0.3472593,NA,0.09433593,0.42149122,0.51076229,NA,1.77475889,0.44925869,0.65430064,1.07321199,0.94624111,1.87628054,2.49836845,7.517577,7.29286523,7.59028278,12.62346306,5.73030882,6.50996824,5.73782794,7.68055582,5.32017518,3.46696149,3.67014863,3.27556654,4.63883013,6.24340167,5.60063484,9.23168215,4.70609393,3.57148537,3.99086108,8.85798364,6.13327765,9.2220031,6.18780233,12.71401591,7.84121186,7.88199411,9.81284255,5.45323455,7.47880918,7.65738256,8.46349397,8.29169949,7.14930761,7.86788213,9.44844643,11.86980763,14.55974142,9.4158587,6.91909702,13.07434378,14.87724714,11.04755596,10.398661,8.60639032,12.65442283,13.78828635,9.00999363,11.86608679,10.22779469,8.79005898,19.57071258,13.09994502,4.36757486,6.81787642,8.83805692,5.49172706,5.32466565
